UNITID,university_name,website,rank,query,title,url,domain,domain_restricted,text_len
193900,New York University,https://www.nyu.edu/,32,site:nyu.edu New York University generative AI policy,Machines and Society,https://guides.nyu.edu/data/chatgpt-research,nyu.edu,True,10936
193900,New York University,https://www.nyu.edu/,33,site:nyu.edu New York University generative AI policy,Administrative Data Management Policy,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/administrative-data-management-policy.html,nyu.edu,True,14087
193900,New York University,https://www.nyu.edu/,34,site:nyu.edu New York University generative AI policy,Electronic Data and System Risk Classification Policy,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/electronic-data-and-system-risk-classification.html,nyu.edu,True,23670
193900,New York University,https://www.nyu.edu/,35,site:nyu.edu New York University generative AI policy,Data Privacy and FERPA Guidance for Employees and Instructors,https://www.nyu.edu/life/information-technology/data-services-and-analytics/global-privacy-and-data-strategy/data-privacy-guidance-employees-instructors.html,nyu.edu,True,6771
193900,New York University,https://www.nyu.edu/,36,site:nyu.edu New York University generative AI policy,Digital Privacy Statement,https://www.nyu.edu/footer/copyright-and-fair-use/digital-privacy-statement.html,nyu.edu,True,6245
193900,New York University,https://www.nyu.edu/,37,site:nyu.edu New York University generative AI policy,AI in Healthcare,https://hslguides.med.nyu.edu/aihsl,nyu.edu,True,3603
193900,New York University,https://www.nyu.edu/,38,site:nyu.edu New York University generative AI policy,Policy on Personal Identification Numbers,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/policy-on-personal-identification-numbers.html,nyu.edu,True,11376
193900,New York University,https://www.nyu.edu/,39,site:nyu.edu New York University generative AI policy,Policy on Consensual Intimate Relationships,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/policy-on-consensual-intimate-relationships.html,nyu.edu,True,4785
193900,New York University,https://www.nyu.edu/,40,site:nyu.edu New York University generative AI policy,Initiatives Overview,https://cds.nyu.edu/initiatives-overview/,nyu.edu,True,4658
193900,New York University,https://www.nyu.edu/,41,site:nyu.edu New York University generative AI policy,Global AI Frontier Lab,https://www.nyu.edu/research/research-centers-and-institutes/global-ai-frontier-lab.html,nyu.edu,True,52690
193900,New York University,https://www.nyu.edu/,42,site:nyu.edu New York University generative AI policy,Student Perspectives on Generative AI at NYU,https://nexus.sps.nyu.edu/post/student-perspectives-on-generative-ai-at-nyu,nyu.edu,True,3430
193900,New York University,https://www.nyu.edu/,43,site:nyu.edu New York University generative AI policy,NYU Launches Generative AI Resources for Instructors and Researchers,https://www.nyu.edu/research/navigating-research-technology/stories/nyu-launches-resources-for-instructors-exploring-generative-ai.html,nyu.edu,True,2809
193900,New York University,https://www.nyu.edu/,44,site:nyu.edu New York University generative AI policy,Generative AI Guidelines for NYU Communicators,https://www.nyu.edu/employees/resources-and-services/media-and-communications/nyu-brand-guidelines/creating-messaging-and-visual-assets/best-practices/generative-ai-guidelines-for-nyu-communicators.html,nyu.edu,True,11002
193900,New York University,https://www.nyu.edu/,45,site:nyu.edu New York University generative AI policy,Generative AI in Education,https://nyuad.nyu.edu/en/faculty/hilary-ballon-center-for-teaching-and-learning/generative-ai-in-education.html,nyu.edu,True,24876
193900,New York University,https://www.nyu.edu/,46,site:nyu.edu New York University generative AI policy,"Generative AI in the Public Sector: Use, Responsibility, and Regulation",https://wagner.nyu.edu/education/courses/generative-ai-public-sector-use-responsibility-and-regulation,nyu.edu,True,2285
193900,New York University,https://www.nyu.edu/,47,site:nyu.edu New York University generative AI policy,Academic Policies and Procedures,https://www.nyu.edu/about/leadership-university-administration/office-of-the-president/office-of-the-provost/academic-policies-procedures.html,nyu.edu,True,6144
193900,New York University,https://www.nyu.edu/,48,site:nyu.edu New York University generative AI policy,Research Guides: Generative AI and Large Language Models (LLMs): Teaching and Learning Resources,https://guides.nyu.edu/c.php?g=1307730&p=9625147,nyu.edu,True,1935
193900,New York University,https://www.nyu.edu/,49,site:nyu.edu New York University generative AI policy,Research Guides: Machines and Society: Suggestions for Teaching and Learning,https://guides.nyu.edu/data/ai-teaching-and-learning,nyu.edu,True,4204
193900,New York University,https://www.nyu.edu/,50,site:nyu.edu New York University generative AI policy,Research Guides: Machines and Society: Generative AI for Research and Creative Use,https://guides.nyu.edu/data/llm-research-creative-use,nyu.edu,True,1821
193900,New York University,https://www.nyu.edu/,51,site:nyu.edu New York University generative AI policy,"Contract Grading, Generative AI, and the Quest for Authentic Assessment – A&S Office of Teaching Excellence and Innovation",https://wp.nyu.edu/fas-edtech/2023/05/contract-grading-generative-ai-and-the-quest-for-authentic-assessment/,nyu.edu,True,5005
193900,New York University,https://www.nyu.edu/,52,site:nyu.edu New York University generative AI policy,Generative AI – Page 2 – A&S Office of Teaching Excellence and Innovation,https://wp.nyu.edu/fas-edtech/category/generative-ai/page/2/,nyu.edu,True,728
193900,New York University,https://www.nyu.edu/,53,site:nyu.edu New York University generative AI policy,Conference Schedule – 2023 NYU Teaching & Learning with Generative AI Virtual Conference,https://wp.nyu.edu/2023aiconference/schedule/,nyu.edu,True,6511
193900,New York University,https://www.nyu.edu/,54,site:nyu.edu New York University generative AI policy,"GPT, GDPR, AI Act: How (Not) To Regulate ""Generative AI""? - NYU Law and NYU Tandon",https://cybersecurity-strategy-masters.nyu.edu/gpt-gdpr-ai-act-how-not-to-regulate-generative-ai/,nyu.edu,True,2291
193900,New York University,https://www.nyu.edu/,55,site:nyu.edu New York University generative AI policy,AI LLM FAQ,https://www.nyu.edu/life/sustainability/resources/ai---sustainability/ai--specifically-large-language-models--and-sustainability-faq.html,nyu.edu,True,8760
193900,New York University,https://www.nyu.edu/,56,site:nyu.edu New York University generative AI policy,Research Guides: Machines and Society: Emerging AI Tools for Teaching and Learning,https://guides.nyu.edu/data/emerging-ai,nyu.edu,True,2243
193900,New York University,https://www.nyu.edu/,57,site:nyu.edu New York University generative AI policy,Specialty Guides: AI in Healthcare: Considerations for Authorship,https://hslguides.med.nyu.edu/aihsl/authorship,nyu.edu,True,3133
193900,New York University,https://www.nyu.edu/,58,site:nyu.edu New York University generative AI policy,Research Guides: Citation Style Guide: Citing & Evaluating AI-Generated Text,https://guides.nyu.edu/c.php?g=276562&p=9693224,nyu.edu,True,3399
193900,New York University,https://www.nyu.edu/,59,site:nyu.edu New York University generative AI policy,Citation Style Guide,https://guides.nyu.edu/citations/citing-AI-generated-text,nyu.edu,True,3400
193900,New York University,https://www.nyu.edu/,60,site:nyu.edu New York University generative AI policy,Research Guides: Evaluating Generative AI Tools for Academic Research: For Discovery,https://guides.nyu.edu/ai-tools/discovery,nyu.edu,True,13304
193900,New York University,https://www.nyu.edu/,61,site:nyu.edu New York University generative AI policy,Research Guides: Evaluating Generative AI Tools for Academic Research: For Transcription,https://guides.nyu.edu/ai-tools/transcription,nyu.edu,True,11888
193900,New York University,https://www.nyu.edu/,62,site:nyu.edu New York University generative AI policy,"Research Guides: Machines and Society: Copyright, Authorship, and Governance",https://guides.nyu.edu/data/ai-governance,nyu.edu,True,8785
193900,New York University,https://www.nyu.edu/,63,site:nyu.edu New York University generative AI policy,Robert Seamans | Generative AI Requires Broad Labor Policy ...,https://www.stern.nyu.edu/experience-stern/faculty-research/generative-ai-requires-broad-labor-policy-considerations,nyu.edu,True,3416
193900,New York University,https://www.nyu.edu/,64,site:nyu.edu New York University generative AI policy,,https://bhr.stern.nyu.edu/wp-content/uploads/2024/01/NYUCBHRGenerativeAI_June20ONLINEFINAL.pdf,nyu.edu,True,106474
193900,New York University,https://www.nyu.edu/,65,site:nyu.edu New York University generative AI policy,NYU Joins Gov. Hochul’s ‘Empire AI’ Initiative to Make New York a National Artificial Intelligence Leader,https://www.nyu.edu/about/news-publications/news/2024/january/nyu-joins-gov--hochul-s--empire-ai--initiative-to-make-new-york-.html,nyu.edu,True,3943
193900,New York University,https://www.nyu.edu/,66,site:nyu.edu New York University generative AI policy,External Reporting of Academic Data Policy,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/External-Reporting-of-Academic-Data-Policy.html,nyu.edu,True,7961
193900,New York University,https://www.nyu.edu/,67,site:nyu.edu New York University generative AI policy,Global Information Security Policy,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/global-information-security-policy0.html,nyu.edu,True,29421
193900,New York University,https://www.nyu.edu/,68,site:nyu.edu New York University generative AI policy,Screen Shot 2023-09-07 at 4.06.57 PM,https://www.nyu.edu/content/dam/nyu/provost/documents/Disabling%20the%20AI%20Tool%20in%20Turnitin.pdf,nyu.edu,True,2489
193900,New York University,https://www.nyu.edu/,69,site:nyu.edu New York University generative AI policy,University Access to Personal Digital Content,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/university-access-to-personal-digital-content.html,nyu.edu,True,22854
193900,New York University,https://www.nyu.edu/,70,site:nyu.edu New York University generative AI policy,Educational and Research Uses of Copyrighted Materials Policy Statement,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/educational-and-research-uses-of-copyrighted-materials-policy-st.html,nyu.edu,True,35017
193900,New York University,https://www.nyu.edu/,71,site:nyu.edu New York University generative AI policy,Policy on Responsible Use of NYU Computers and Data,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/responsible-use-of-nyu-computers-and-data-policy-on.html,nyu.edu,True,27417
193900,New York University,https://www.nyu.edu/,72,site:nyu.edu New York University generative AI policy,NYU AI Center of Excellence,https://www.nyu.edu/life/information-technology/artificial-intelligence-at-nyu/coe.html,nyu.edu,True,6165
193900,New York University,https://www.nyu.edu/,73,site:nyu.edu New York University generative AI policy,AI Guidance & Governance,https://www.nyu.edu/life/information-technology/artificial-intelligence-at-nyu/governance.html,nyu.edu,True,3034
193900,New York University,https://www.nyu.edu/,74,site:nyu.edu New York University generative AI policy,Enhancing Teaching and Learning with Generative AI,https://steinhardt.nyu.edu/faculty-and-staff/academic-affairs/steinhardt-ai-hub/enhancing-teaching-and-learning-generative-ai,nyu.edu,True,14510
193900,New York University,https://www.nyu.edu/,75,site:nyu.edu New York University generative AI policy,GenAI @ NYU,https://wp.nyu.edu/2025notebooklm/genai-nyu/,nyu.edu,True,1358
193900,New York University,https://www.nyu.edu/,76,site:nyu.edu New York University generative AI policy,Artificial Intelligence at NYU,https://www.nyu.edu/life/information-technology/artificial-intelligence-at-nyu.html,nyu.edu,True,2179
193900,New York University,https://www.nyu.edu/,77,site:nyu.edu New York University generative AI policy,Safeguarding AI: Addressing the Risks of Generative Artificial Intelligence,https://bhr.stern.nyu.edu/tech-generativeai,nyu.edu,True,2424
193900,New York University,https://www.nyu.edu/,78,site:nyu.edu New York University generative AI policy,Leadership Spotlight: Clay Shirky,https://www.nyu.edu/about/leadership-university-administration/office-of-the-president/office-of-the-provost/leadership-spotlight/leadership-spotlight--Clay-Skirky.html,nyu.edu,True,8331
193900,New York University,https://www.nyu.edu/,79,site:nyu.edu New York University generative AI policy,Data Risk Classification Policy,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/data-risk-classification-policy.html,nyu.edu,True,13249
193900,New York University,https://www.nyu.edu/,80,site:nyu.edu New York University generative AI policy,Consortium for Operational Medical AI (COMAI) - Technology Opportunities & Ventures by NYU and NYU Langone Health,https://tov.med.nyu.edu/for-industry/consortium-for-operational-medical-ai-comai/,nyu.edu,True,7550
193900,New York University,https://www.nyu.edu/,81,site:nyu.edu New York University generative AI policy,Usage of Libraries Electronic Resources,https://library.nyu.edu/about/policies/usage-of-libraries-electronic-resources,nyu.edu,True,4167
193900,New York University,https://www.nyu.edu/,82,site:nyu.edu New York University generative AI policy,Policy & Rules | NYU Computer Science,https://cs.nyu.edu/home/phd/policy.html,nyu.edu,True,2482
193900,New York University,https://www.nyu.edu/,83,site:nyu.edu New York University generative AI policy,Policy & Rules | NYU Computer Science,https://cs.nyu.edu/home/master/current_policy.html,nyu.edu,True,2579
193900,New York University,https://www.nyu.edu/,84,site:nyu.edu New York University generative AI policy,Policy & Rules | NYU Computer Science,https://cs.nyu.edu/home/undergrad/policy.html,nyu.edu,True,3227
193900,New York University,https://www.nyu.edu/,85,site:nyu.edu New York University generative AI policy,Academic Integrity for Students at NYU,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/academic-integrity-for-students-at-nyu.html,nyu.edu,True,6445
193900,New York University,https://www.nyu.edu/,86,site:nyu.edu New York University generative AI policy,University Student Conduct Policy,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/university-student-conduct-policy.html,nyu.edu,True,18030
193900,New York University,https://www.nyu.edu/,87,site:nyu.edu New York University generative AI policy,Retention of and Access to Research Data,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/retention-of-and-access-to-research-data.html,nyu.edu,True,14433
193900,New York University,https://www.nyu.edu/,88,site:nyu.edu New York University generative AI policy,Appropriate Use of Email at New York University,https://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/appropriate-use-of-e-mail-at-new-york-university.html,nyu.edu,True,9141
193900,New York University,https://www.nyu.edu/,89,site:nyu.edu New York University generative AI policy,More About AI,https://www.nyu.edu/life/information-technology/artificial-intelligence-at-nyu/more-about-ai.html,nyu.edu,True,2006
193900,New York University,https://www.nyu.edu/,90,site:nyu.edu New York University generative AI policy,Artificial Intelligence at GPH | NYU School of Global Public Health,https://publichealth.nyu.edu/w/tee/ai_at_gph,nyu.edu,True,6977
193900,New York University,https://www.nyu.edu/,91,site:nyu.edu New York University generative AI policy,Supercomputing and AI for Research,https://www.nyu.edu/research/navigating-research-technology/research-technology/supercomputing-ai-research.html,nyu.edu,True,2067
193900,New York University,https://www.nyu.edu/,92,site:nyu.edu New York University generative AI policy,Machines and Society,https://guides.nyu.edu/data/chatgpt-campus-life,nyu.edu,True,6634
193900,New York University,https://www.nyu.edu/,93,site:nyu.edu New York University generative AI policy,Generative AI and Large Language Models (LLMs),https://guides.nyu.edu/chatgpt,nyu.edu,True,10967
193900,New York University,https://www.nyu.edu/,94,site:nyu.edu New York University generative AI policy,Machines and Society,https://guides.nyu.edu/data,nyu.edu,True,3996
193900,New York University,https://www.nyu.edu/,95,site:nyu.edu New York University generative AI policy,Pythia | Connecting researchers to computational resources.,https://services.rt.nyu.edu/docs/genai/getting_started/intro/,nyu.edu,True,837
193900,New York University,https://www.nyu.edu/,96,site:nyu.edu New York University generative AI policy,Emerging Technologies – A&S Office of Teaching Excellence and Innovation,https://wp.nyu.edu/fas-edtech/services/emerging-technologies/,nyu.edu,True,1836
193900,New York University,https://www.nyu.edu/,97,site:nyu.edu New York University generative AI policy,Privacy of Personal Data in the Generative AI Data Lifecycle,https://jipel.law.nyu.edu/privacy-of-personal-data-in-the-generative-ai-data-lifecycle/,nyu.edu,True,131067
193900,New York University,https://www.nyu.edu/,98,site:nyu.edu New York University generative AI policy,Navigating Research and Instructional Technology,https://www.nyu.edu/research/navigating-research-technology.html,nyu.edu,True,4871
193900,New York University,https://www.nyu.edu/,99,site:nyu.edu New York University generative AI policy,Schedule at a Glance,https://wp.nyu.edu/2025notebooklm/,nyu.edu,True,16672
211440,Carnegie Mellon University,www.cmu.edu/,1,site:cmu.edu Carnegie Mellon University generative AI policy,Examples of possible academic integrity policies that address ...,https://www.cmu.edu/teaching/technology/aitools/academicintegrity/index.html,cmu.edu,True,10140
211440,Carnegie Mellon University,www.cmu.edu/,2,site:cmu.edu Carnegie Mellon University generative AI policy,AI Guidelines - Computing Services - Office of the CIO - Carnegie Mellon University,https://www.cmu.edu/computing/services/ai/index.html,cmu.edu,True,1342
211440,Carnegie Mellon University,www.cmu.edu/,3,site:cmu.edu Carnegie Mellon University generative AI policy,Generative Artificial Intelligence (AI) - Computing Services,https://www.cmu.edu/computing/services/ai/,cmu.edu,True,1343
211440,Carnegie Mellon University,www.cmu.edu/,4,site:cmu.edu Carnegie Mellon University generative AI policy,What’s the Eberly Center’s position on adapting teaching to generative AI (GAI) tools?,https://www.cmu.edu/teaching/gaitar/positionstatement.html,cmu.edu,True,5314
211440,Carnegie Mellon University,www.cmu.edu/,5,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/ai-gateway/how-to/team.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,6,site:cmu.edu Carnegie Mellon University generative AI policy,Use AI Safely at CMU - Computing Services - Office of the CIO,https://www.cmu.edu/computing/services/ai/meet-ai/secure-ai.html,cmu.edu,True,5303
211440,Carnegie Mellon University,www.cmu.edu/,7,site:cmu.edu Carnegie Mellon University generative AI policy,"CMU, Accenture Advance AI in Workforce Training",https://www.cs.cmu.edu/news/2025/cmu-accenture-advance-ai,cmu.edu,True,4154
211440,Carnegie Mellon University,www.cmu.edu/,8,site:cmu.edu Carnegie Mellon University generative AI policy,AI is Here to Stay. How do we Govern It?,https://www.heinz.cmu.edu/media/2024/June/ai-policy-regulation,cmu.edu,True,8971
211440,Carnegie Mellon University,www.cmu.edu/,9,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/ai-gateway/index.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,10,site:cmu.edu Carnegie Mellon University generative AI policy,Generative AI Tools FAQ - Eberly Center - Carnegie Mellon University,https://www.cmu.edu/teaching/technology/aitools/index.html,cmu.edu,True,39780
211440,Carnegie Mellon University,www.cmu.edu/,11,site:cmu.edu Carnegie Mellon University generative AI policy,GAITAR - Eberly Center - Carnegie Mellon University,https://www.cmu.edu/teaching/gaitar/index.html,cmu.edu,True,5440
211440,Carnegie Mellon University,www.cmu.edu/,12,site:cmu.edu Carnegie Mellon University generative AI policy,Chapter in New Report Explores Role of Generative AI in Using ...,https://www.heinz.cmu.edu/media/2025/May/chapter-in-new-report-explores-role-of-generative-ai-in-using-copyrighted-material,cmu.edu,True,4117
211440,Carnegie Mellon University,www.cmu.edu/,13,site:cmu.edu Carnegie Mellon University generative AI policy,AI Division Publications,https://www.sei.cmu.edu/library/ai-division-publications/,cmu.edu,True,7218
211440,Carnegie Mellon University,www.cmu.edu/,14,site:cmu.edu Carnegie Mellon University generative AI policy,Shaping AI Policy — The Link,https://magazine.cs.cmu.edu/shaping-ai-policy,cmu.edu,True,14123
211440,Carnegie Mellon University,www.cmu.edu/,15,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/index.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,16,site:cmu.edu Carnegie Mellon University generative AI policy,Study Finds Generative AI Significantly Boosts Graduate-Level ...,https://www.heinz.cmu.edu/media/2024/September/study-finds-generative-ai-significantly-boosts-graduate-level-writing-efficiency-and-quality,cmu.edu,True,7227
211440,Carnegie Mellon University,www.cmu.edu/,17,site:cmu.edu Carnegie Mellon University generative AI policy,"Industry Engagement - 
                Center for Intelligent Business -     Tepper School of Business - Carnegie Mellon University",https://www.cmu.edu/intelligentbusiness/industry-engagement/index.html,cmu.edu,True,3064
211440,Carnegie Mellon University,www.cmu.edu/,18,site:cmu.edu Carnegie Mellon University generative AI policy,Responsible Use of Generative AI in the Classroom - Eberly Center,https://www.cmu.edu/teaching/technology/aitools/use/index.html,cmu.edu,True,22199
211440,Carnegie Mellon University,www.cmu.edu/,19,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/chatgpt/index.html,cmu.edu,True,2623
211440,Carnegie Mellon University,www.cmu.edu/,20,site:cmu.edu Carnegie Mellon University generative AI policy,CMU’s Generative AI + Education Modules - Eberly Center - Carnegie Mellon University,https://www.cmu.edu/teaching/gaitar/genaimodules/index.html,cmu.edu,True,5436
211440,Carnegie Mellon University,www.cmu.edu/,21,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/chatgpt/index.html,cmu.edu,True,2623
211440,Carnegie Mellon University,www.cmu.edu/,22,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/copilot/index.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,23,site:cmu.edu Carnegie Mellon University generative AI policy,AI Materials Design: Enabling the Next Generation of US Energy Infrastructure | Carnegie Mellon University,https://www.cmu.edu/work-that-matters/energy-innovation/ai-materials-design-enabling-next-generation-us-energy,cmu.edu,True,5500
211440,Carnegie Mellon University,www.cmu.edu/,24,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/chatgpt/digital_twin_gpt.html,cmu.edu,True,2623
211440,Carnegie Mellon University,www.cmu.edu/,25,site:cmu.edu Carnegie Mellon University generative AI policy,Sarah Cen - College of Engineering at Carnegie Mellon University,https://engineering.cmu.edu/directory/bios/cen-sarah.html,cmu.edu,True,2123
211440,Carnegie Mellon University,www.cmu.edu/,26,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/chatgpt/how-to/connector.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,27,site:cmu.edu Carnegie Mellon University generative AI policy,"The Latest Work from the SEI: an OpenAI Collaboration, Generative AI, and Zero Trust",https://www.sei.cmu.edu/blog/the-latest-work-from-the-sei-an-openai-collaboration-generative-ai-and-zero-trust/,cmu.edu,True,14633
211440,Carnegie Mellon University,www.cmu.edu/,28,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/google-ai-tools/index.html,cmu.edu,True,2623
211440,Carnegie Mellon University,www.cmu.edu/,29,site:cmu.edu Carnegie Mellon University generative AI policy,Course Catalog | Carnegie Mellon University's Heinz College,https://www.heinz.cmu.edu/current-students/courses/95-767,cmu.edu,True,2555
211440,Carnegie Mellon University,www.cmu.edu/,30,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/chatgpt/how-to/existing-accounts.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,31,site:cmu.edu Carnegie Mellon University generative AI policy,OpenAI Collaboration Yields 14 Recommendations for Evaluating LLMs for Cybersecurity,https://www.sei.cmu.edu/blog/openai-collaboration-yields-14-recommendations-for-evaluating-llms-for-cybersecurity/,cmu.edu,True,15474
211440,Carnegie Mellon University,www.cmu.edu/,32,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/chatgpt/how-to/index.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,33,site:cmu.edu Carnegie Mellon University generative AI policy,AI and Its Growing Energy Demand | Carnegie Mellon University,https://www.cmu.edu/work-that-matters/energy-innovation/ai-and-its-growing-energy-demand,cmu.edu,True,5773
211440,Carnegie Mellon University,www.cmu.edu/,34,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/copilot/ms-copilot-how-to.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,35,site:cmu.edu Carnegie Mellon University generative AI policy,This Stapler Knows When You Need It,https://www.cs.cmu.edu/news/2025/unobtrusive-ai,cmu.edu,True,4012
211440,Carnegie Mellon University,www.cmu.edu/,36,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/chatgpt/how-to/chatgpt-agent.html,cmu.edu,True,2623
211440,Carnegie Mellon University,www.cmu.edu/,37,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/google-ai-tools/notebook-lm-how-to.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,38,site:cmu.edu Carnegie Mellon University generative AI policy,Policies & Guidelines -     Trademark Licensing - Carnegie Mellon University,https://www.cmu.edu/trademark/policies-guidelines/index.html,cmu.edu,True,2676
211440,Carnegie Mellon University,www.cmu.edu/,39,site:cmu.edu Carnegie Mellon University generative AI policy,Generative AI for Grading & Feedback,https://www.cmu.edu/teaching/technology/aitools/gen-ai-for-grading-and-feedback/index.html,cmu.edu,True,35999
211440,Carnegie Mellon University,www.cmu.edu/,40,site:cmu.edu Carnegie Mellon University generative AI policy,"News & Events - 
                Center for Intelligent Business -     Tepper School of Business - Carnegie Mellon University",https://www.cmu.edu/intelligentbusiness/news-events/index.html,cmu.edu,True,2422
211440,Carnegie Mellon University,www.cmu.edu/,41,site:cmu.edu Carnegie Mellon University generative AI policy,Tools and Resources - AI Daily - Computing Services - Carnegie Mellon University,https://www.cmu.edu/ai-daily/how-to/index.html,cmu.edu,True,931
211440,Carnegie Mellon University,www.cmu.edu/,42,site:cmu.edu Carnegie Mellon University generative AI policy,Academic Integrity Policy - Eberly Center - Carnegie Mellon University,https://www.cmu.edu/teaching/designteach/syllabus/checklist/integritypolicy.html,cmu.edu,True,8711
211440,Carnegie Mellon University,www.cmu.edu/,43,site:cmu.edu Carnegie Mellon University generative AI policy,"Rosé Among New SCS Endowed Faculty Chair Recipients - 
                Language Technologies Institute -     School of Computer Science - Carnegie Mellon University",https://lti.cmu.edu/news-and-events/news/2025-10-27-rose-professorship.html,cmu.edu,True,3856
211440,Carnegie Mellon University,www.cmu.edu/,44,site:cmu.edu Carnegie Mellon University generative AI policy,Meet AI - Computing Services - Office of the CIO - Carnegie Mellon University,https://www.cmu.edu/computing/services/ai/meet-ai/index.html,cmu.edu,True,5360
211440,Carnegie Mellon University,www.cmu.edu/,45,site:cmu.edu Carnegie Mellon University generative AI policy,Niloofar Mireshghallah - College of Engineering at Carnegie Mellon University,https://engineering.cmu.edu/directory/bios/mireshghallah-niloofar.html,cmu.edu,True,2376
211440,Carnegie Mellon University,www.cmu.edu/,46,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/zoom-companion-how-to.html,cmu.edu,True,2623
211440,Carnegie Mellon University,www.cmu.edu/,47,site:cmu.edu Carnegie Mellon University generative AI policy,CMU Researcher Uses ChatGPT To Execute Computer Tasks,https://www.cs.cmu.edu/news/2023/llms-execute-computer-tasks,cmu.edu,True,3989
211440,Carnegie Mellon University,www.cmu.edu/,48,site:cmu.edu Carnegie Mellon University generative AI policy,Frequently Asked Questions - Online Education - Carnegie Mellon University,https://www.cmu.edu/online/gai-llm/frequently-asked-questions/index.html,cmu.edu,True,9480
211440,Carnegie Mellon University,www.cmu.edu/,49,site:cmu.edu Carnegie Mellon University generative AI policy,Protected AI Tools You Can Use,https://www.cmu.edu/computing/services/ai/meet-ai/tools/google-ai-tools/gemini-web-app-how-to.html,cmu.edu,True,2961
211440,Carnegie Mellon University,www.cmu.edu/,50,site:cmu.edu Carnegie Mellon University generative AI policy,"Sponsor Student Projects - 
                Center for Intelligent Business -     Tepper School of Business - Carnegie Mellon University",https://www.cmu.edu/intelligentbusiness/industry-engagement/support-capstones.html,cmu.edu,True,2853
211440,Carnegie Mellon University,www.cmu.edu/,51,site:cmu.edu Carnegie Mellon University generative AI policy,Generative AI & Large Language Models,https://www.cmu.edu/online/gai-llm/admissions/index.html,cmu.edu,True,10944
211440,Carnegie Mellon University,www.cmu.edu/,52,site:cmu.edu Carnegie Mellon University generative AI policy,Open Forum for AI (OFAI),https://www.cmu.edu/engin/programs/ofai.html,cmu.edu,True,2966
